"price.close","ticker","date"
610,"MMM",1
387,"MMM",2
283,"MMM",3
353,"MMM",4
584,"MMM",5
463,"MMM",6
410,"MMM",7
403,"MMM",8
355,"MMM",9
345,"MMM",10
486,"MMM",11
482,"MMM",12
519,"MMM",13
721,"MMM",14
608,"MMM",15
621,"MMM",16
584,"MMM",17
603,"MMM",18
735,"MMM",19
504,"MMM",20
632,"MMM",21
724,"MMM",22
656,"MMM",23
761,"MMM",24
732,"MMM",25
658,"MMM",26
717,"MMM",27
636,"MMM",28
722,"MMM",29
724,"MMM",30
783,"MMM",31
812,"MMM",32
793,"MMM",33
856,"MMM",34
897,"MMM",35
916,"MMM",36
902,"MMM",37
946,"MMM",38
888,"MMM",39
1000,"MMM",40
865,"MMM",41
798,"MMM",42
822,"MMM",43
629,"MMM",44
750,"MMM",45
502,"MMM",46
470,"MMM",47
635,"MMM",48
531,"MMM",49
740,"MMM",50
621,"MMM",51
756,"MMM",52
707,"MMM",53
757,"MMM",54
735,"MMM",55
747,"MMM",56
528,"MMM",57
522,"MMM",58
577,"MMM",59
731,"MMM",60
664,"MMM",61
517,"MMM",62
534,"MMM",63
696,"MMM",64
740,"MMM",65
744,"MMM",66
775,"MMM",67
792,"MMM",68
718,"MMM",69
727,"MMM",70
754,"MMM",71
721,"MMM",72
468,"MMM",73
638,"MMM",74
607,"MMM",75
647,"MMM",76
345,"MMM",77
304,"MMM",78
243,"MMM",79
264,"MMM",80
182,"MMM",81
147,"MMM",82
225,"MMM",83
306,"MMM",84
239,"MMM",85
222,"MMM",86
281,"MMM",87
401,"MMM",88
359,"MMM",89
369,"MMM",90
444,"MMM",91
555,"MMM",92
564,"MMM",93
538,"MMM",94
554,"MMM",95
480,"MMM",96
490,"MMM",97
424,"MMM",98
340,"MMM",99
427,"MMM",100
418,"MMM",101
309,"MMM",102
303,"MMM",103
309,"MMM",104
375,"MMM",105
265,"MMM",106
189,"MMM",107
159,"MMM",108
183,"MMM",109
307,"MMM",110
357,"MMM",111
247,"MMM",112
116,"MMM",113
153,"MMM",114
181,"MMM",115
342,"MMM",116
302,"MMM",117
346,"MMM",118
355,"MMM",119
216,"MMM",120
119,"MMM",121
189,"MMM",122
0,"MMM",123
21,"MMM",124
225,"ABT",1
226,"ABT",2
149,"ABT",3
203,"ABT",4
342,"ABT",5
270,"ABT",6
327,"ABT",7
181,"ABT",8
131,"ABT",9
81,"ABT",10
163,"ABT",11
122,"ABT",12
98,"ABT",13
163,"ABT",14
67,"ABT",15
111,"ABT",16
40,"ABT",17
0,"ABT",18
279,"ABT",19
203,"ABT",20
274,"ABT",21
365,"ABT",22
265,"ABT",23
338,"ABT",24
315,"ABT",25
167,"ABT",26
228,"ABT",27
229,"ABT",28
273,"ABT",29
404,"ABT",30
453,"ABT",31
453,"ABT",32
483,"ABT",33
614,"ABT",34
590,"ABT",35
613,"ABT",36
602,"ABT",37
634,"ABT",38
598,"ABT",39
575,"ABT",40
555,"ABT",41
543,"ABT",42
608,"ABT",43
466,"ABT",44
516,"ABT",45
416,"ABT",46
436,"ABT",47
580,"ABT",48
524,"ABT",49
667,"ABT",50
555,"ABT",51
601,"ABT",52
608,"ABT",53
613,"ABT",54
613,"ABT",55
542,"ABT",56
471,"ABT",57
466,"ABT",58
509,"ABT",59
554,"ABT",60
441,"ABT",61
374,"ABT",62
410,"ABT",63
436,"ABT",64
419,"ABT",65
483,"ABT",66
542,"ABT",67
564,"ABT",68
471,"ABT",69
496,"ABT",70
516,"ABT",71
469,"ABT",72
429,"ABT",73
486,"ABT",74
560,"ABT",75
746,"ABT",76
762,"ABT",77
741,"ABT",78
616,"ABT",79
631,"ABT",80
567,"ABT",81
454,"ABT",82
495,"ABT",83
542,"ABT",84
519,"ABT",85
472,"ABT",86
466,"ABT",87
628,"ABT",88
592,"ABT",89
561,"ABT",90
546,"ABT",91
794,"ABT",92
800,"ABT",93
820,"ABT",94
845,"ABT",95
865,"ABT",96
895,"ABT",97
848,"ABT",98
783,"ABT",99
845,"ABT",100
883,"ABT",101
783,"ABT",102
835,"ABT",103
835,"ABT",104
823,"ABT",105
796,"ABT",106
761,"ABT",107
759,"ABT",108
720,"ABT",109
768,"ABT",110
853,"ABT",111
794,"ABT",112
703,"ABT",113
765,"ABT",114
779,"ABT",115
986,"ABT",116
978,"ABT",117
1000,"ABT",118
977,"ABT",119
919,"ABT",120
894,"ABT",121
990,"ABT",122
845,"ABT",123
856,"ABT",124
694,"ABBV",1
612,"ABBV",2
590,"ABBV",3
764,"ABBV",4
811,"ABBV",5
687,"ABBV",6
686,"ABBV",7
528,"ABBV",8
548,"ABBV",9
494,"ABBV",10
604,"ABBV",11
532,"ABBV",12
481,"ABBV",13
500,"ABBV",14
463,"ABBV",15
490,"ABBV",16
508,"ABBV",17
425,"ABBV",18
510,"ABBV",19
325,"ABBV",20
348,"ABBV",21
411,"ABBV",22
95,"ABBV",23
167,"ABBV",24
94,"ABBV",25
0,"ABBV",26
94,"ABBV",27
80,"ABBV",28
104,"ABBV",29
171,"ABBV",30
216,"ABBV",31
251,"ABBV",32
234,"ABBV",33
388,"ABBV",34
339,"ABBV",35
359,"ABBV",36
343,"ABBV",37
336,"ABBV",38
335,"ABBV",39
332,"ABBV",40
276,"ABBV",41
319,"ABBV",42
92,"ABBV",43
10,"ABBV",44
4,"ABBV",45
24,"ABBV",46
76,"ABBV",47
168,"ABBV",48
168,"ABBV",49
242,"ABBV",50
283,"ABBV",51
294,"ABBV",52
381,"ABBV",53
328,"ABBV",54
333,"ABBV",55
277,"ABBV",56
182,"ABBV",57
119,"ABBV",58
144,"ABBV",59
184,"ABBV",60
204,"ABBV",61
108,"ABBV",62
102,"ABBV",63
142,"ABBV",64
196,"ABBV",65
222,"ABBV",66
323,"ABBV",67
435,"ABBV",68
381,"ABBV",69
416,"ABBV",70
437,"ABBV",71
474,"ABBV",72
454,"ABBV",73
538,"ABBV",74
542,"ABBV",75
603,"ABBV",76
585,"ABBV",77
706,"ABBV",78
636,"ABBV",79
734,"ABBV",80
677,"ABBV",81
612,"ABBV",82
590,"ABBV",83
614,"ABBV",84
559,"ABBV",85
564,"ABBV",86
615,"ABBV",87
651,"ABBV",88
648,"ABBV",89
622,"ABBV",90
655,"ABBV",91
700,"ABBV",92
701,"ABBV",93
676,"ABBV",94
684,"ABBV",95
694,"ABBV",96
678,"ABBV",97
667,"ABBV",98
708,"ABBV",99
794,"ABBV",100
800,"ABBV",101
741,"ABBV",102
764,"ABBV",103
743,"ABBV",104
769,"ABBV",105
797,"ABBV",106
795,"ABBV",107
821,"ABBV",108
813,"ABBV",109
851,"ABBV",110
838,"ABBV",111
772,"ABBV",112
763,"ABBV",113
753,"ABBV",114
820,"ABBV",115
901,"ABBV",116
934,"ABBV",117
977,"ABBV",118
970,"ABBV",119
917,"ABBV",120
957,"ABBV",121
1000,"ABBV",122
781,"ABBV",123
781,"ABBV",124
29,"ABMD",1
23,"ABMD",2
0,"ABMD",3
29,"ABMD",4
71,"ABMD",5
57,"ABMD",6
61,"ABMD",7
68,"ABMD",8
53,"ABMD",9
24,"ABMD",10
45,"ABMD",11
44,"ABMD",12
42,"ABMD",13
71,"ABMD",14
85,"ABMD",15
87,"ABMD",16
63,"ABMD",17
351,"ABMD",18
409,"ABMD",19
396,"ABMD",20
399,"ABMD",21
426,"ABMD",22
458,"ABMD",23
492,"ABMD",24
554,"ABMD",25
525,"ABMD",26
548,"ABMD",27
578,"ABMD",28
604,"ABMD",29
616,"ABMD",30
622,"ABMD",31
621,"ABMD",32
619,"ABMD",33
615,"ABMD",34
635,"ABMD",35
630,"ABMD",36
611,"ABMD",37
632,"ABMD",38
626,"ABMD",39
662,"ABMD",40
610,"ABMD",41
638,"ABMD",42
641,"ABMD",43
615,"ABMD",44
604,"ABMD",45
583,"ABMD",46
573,"ABMD",47
638,"ABMD",48
628,"ABMD",49
638,"ABMD",50
609,"ABMD",51
617,"ABMD",52
634,"ABMD",53
606,"ABMD",54
643,"ABMD",55
923,"ABMD",56
874,"ABMD",57
836,"ABMD",58
868,"ABMD",59
949,"ABMD",60
901,"ABMD",61
858,"ABMD",62
879,"ABMD",63
883,"ABMD",64
854,"ABMD",65
851,"ABMD",66
855,"ABMD",67
844,"ABMD",68
809,"ABMD",69
797,"ABMD",70
796,"ABMD",71
817,"ABMD",72
792,"ABMD",73
843,"ABMD",74
853,"ABMD",75
843,"ABMD",76
850,"ABMD",77
831,"ABMD",78
759,"ABMD",79
782,"ABMD",80
746,"ABMD",81
688,"ABMD",82
703,"ABMD",83
737,"ABMD",84
1000,"ABMD",85
958,"ABMD",86
853,"ABMD",87
794,"ABMD",88
773,"ABMD",89
824,"ABMD",90
765,"ABMD",91
817,"ABMD",92
796,"ABMD",93
826,"ABMD",94
810,"ABMD",95
780,"ABMD",96
735,"ABMD",97
694,"ABMD",98
625,"ABMD",99
653,"ABMD",100
621,"ABMD",101
599,"ABMD",102
615,"ABMD",103
598,"ABMD",104
658,"ABMD",105
690,"ABMD",106
703,"ABMD",107
685,"ABMD",108
645,"ABMD",109
683,"ABMD",110
694,"ABMD",111
699,"ABMD",112
734,"ABMD",113
751,"ABMD",114
750,"ABMD",115
788,"ABMD",116
803,"ABMD",117
819,"ABMD",118
794,"ABMD",119
775,"ABMD",120
760,"ABMD",121
778,"ABMD",122
742,"ABMD",123
752,"ABMD",124
311,"ACN",1
214,"ACN",2
173,"ACN",3
291,"ACN",4
378,"ACN",5
372,"ACN",6
354,"ACN",7
375,"ACN",8
307,"ACN",9
267,"ACN",10
314,"ACN",11
297,"ACN",12
278,"ACN",13
354,"ACN",14
335,"ACN",15
326,"ACN",16
137,"ACN",17
21,"ACN",18
104,"ACN",19
0,"ACN",20
116,"ACN",21
251,"ACN",22
214,"ACN",23
287,"ACN",24
266,"ACN",25
215,"ACN",26
225,"ACN",27
254,"ACN",28
327,"ACN",29
372,"ACN",30
341,"ACN",31
349,"ACN",32
403,"ACN",33
418,"ACN",34
423,"ACN",35
441,"ACN",36
425,"ACN",37
405,"ACN",38
388,"ACN",39
462,"ACN",40
440,"ACN",41
445,"ACN",42
519,"ACN",43
429,"ACN",44
437,"ACN",45
260,"ACN",46
183,"ACN",47
269,"ACN",48
248,"ACN",49
315,"ACN",50
311,"ACN",51
446,"ACN",52
398,"ACN",53
482,"ACN",54
486,"ACN",55
348,"ACN",56
270,"ACN",57
656,"ACN",58
641,"ACN",59
672,"ACN",60
625,"ACN",61
616,"ACN",62
656,"ACN",63
754,"ACN",64
799,"ACN",65
717,"ACN",66
740,"ACN",67
689,"ACN",68
612,"ACN",69
633,"ACN",70
655,"ACN",71
649,"ACN",72
541,"ACN",73
598,"ACN",74
580,"ACN",75
605,"ACN",76
634,"ACN",77
606,"ACN",78
629,"ACN",79
672,"ACN",80
622,"ACN",81
557,"ACN",82
603,"ACN",83
673,"ACN",84
622,"ACN",85
580,"ACN",86
677,"ACN",87
767,"ACN",88
775,"ACN",89
737,"ACN",90
754,"ACN",91
838,"ACN",92
840,"ACN",93
869,"ACN",94
851,"ACN",95
842,"ACN",96
828,"ACN",97
799,"ACN",98
780,"ACN",99
824,"ACN",100
833,"ACN",101
777,"ACN",102
787,"ACN",103
796,"ACN",104
838,"ACN",105
770,"ACN",106
735,"ACN",107
695,"ACN",108
706,"ACN",109
808,"ACN",110
834,"ACN",111
781,"ACN",112
761,"ACN",113
820,"ACN",114
834,"ACN",115
859,"ACN",116
840,"ACN",117
942,"ACN",118
920,"ACN",119
889,"ACN",120
1000,"ACN",121
968,"ACN",122
818,"ACN",123
825,"ACN",124
213,"ATVI",1
