"price.close","ticker","date"
202,"MMM",1
297,"MMM",2
205,"MMM",3
221,"MMM",4
216,"MMM",5
213,"MMM",6
235,"MMM",7
424,"MMM",8
485,"MMM",9
423,"MMM",10
214,"MMM",11
257,"MMM",12
184,"MMM",13
129,"MMM",14
209,"MMM",15
218,"MMM",16
392,"MMM",17
444,"MMM",18
118,"MMM",19
0,"MMM",20
4,"MMM",21
100,"MMM",22
82,"MMM",23
245,"MMM",24
440,"MMM",25
441,"MMM",26
459,"MMM",27
480,"MMM",28
667,"MMM",29
728,"MMM",30
730,"MMM",31
740,"MMM",32
839,"MMM",33
793,"MMM",34
827,"MMM",35
863,"MMM",36
895,"MMM",37
762,"MMM",38
721,"MMM",39
705,"MMM",40
849,"MMM",41
799,"MMM",42
831,"MMM",43
705,"MMM",44
742,"MMM",45
678,"MMM",46
522,"MMM",47
531,"MMM",48
797,"MMM",49
764,"MMM",50
700,"MMM",51
570,"MMM",52
807,"MMM",53
788,"MMM",54
884,"MMM",55
1000,"MMM",56
847,"MMM",57
543,"MMM",58
631,"MMM",59
404,"MMM",60
484,"MMM",61
641,"MMM",62
702,"MMM",63
605,"MMM",64
116,"ABT",1
336,"ABT",2
391,"ABT",3
480,"ABT",4
388,"ABT",5
453,"ABT",6
483,"ABT",7
603,"ABT",8
649,"ABT",9
611,"ABT",10
339,"ABT",11
413,"ABT",12
652,"ABT",13
543,"ABT",14
630,"ABT",15
546,"ABT",16
633,"ABT",17
445,"ABT",18
437,"ABT",19
429,"ABT",20
502,"ABT",21
554,"ABT",22
546,"ABT",23
592,"ABT",24
521,"ABT",25
263,"ABT",26
320,"ABT",27
383,"ABT",28
353,"ABT",29
350,"ABT",30
399,"ABT",31
589,"ABT",32
755,"ABT",33
529,"ABT",34
464,"ABT",35
796,"ABT",36
771,"ABT",37
771,"ABT",38
706,"ABT",39
782,"ABT",40
1000,"ABT",41
771,"ABT",42
760,"ABT",43
486,"ABT",44
619,"ABT",45
521,"ABT",46
385,"ABT",47
478,"ABT",48
714,"ABT",49
709,"ABT",50
529,"ABT",51
423,"ABT",52
494,"ABT",53
524,"ABT",54
546,"ABT",55
714,"ABT",56
361,"ABT",57
78,"ABT",58
190,"ABT",59
24,"ABT",60
62,"ABT",61
195,"ABT",62
130,"ABT",63
0,"ABT",64
83,"ABBV",1
21,"ABBV",2
0,"ABBV",3
156,"ABBV",4
112,"ABBV",5
181,"ABBV",6
299,"ABBV",7
462,"ABBV",8
398,"ABBV",9
381,"ABBV",10
131,"ABBV",11
284,"ABBV",12
253,"ABBV",13
265,"ABBV",14
275,"ABBV",15
550,"ABBV",16
692,"ABBV",17
568,"ABBV",18
556,"ABBV",19
798,"ABBV",20
706,"ABBV",21
830,"ABBV",22
754,"ABBV",23
518,"ABBV",24
622,"ABBV",25
609,"ABBV",26
657,"ABBV",27
442,"ABBV",28
556,"ABBV",29
672,"ABBV",30
601,"ABBV",31
724,"ABBV",32
827,"ABBV",33
854,"ABBV",34
1000,"ABBV",35
862,"ABBV",36
904,"ABBV",37
937,"ABBV",38
912,"ABBV",39
737,"ABBV",40
730,"ABBV",41
501,"ABBV",42
603,"ABBV",43
321,"ABBV",44
422,"ABBV",45
463,"ABBV",46
374,"ABBV",47
443,"ABBV",48
519,"ABBV",49
507,"ABBV",50
457,"ABBV",51
333,"ABBV",52
390,"ABBV",53
399,"ABBV",54
369,"ABBV",55
450,"ABBV",56
374,"ABBV",57
74,"ABBV",58
310,"ABBV",59
199,"ABBV",60
312,"ABBV",61
425,"ABBV",62
387,"ABBV",63
116,"ABBV",64
283,"ABMD",1
222,"ABMD",2
130,"ABMD",3
116,"ABMD",4
92,"ABMD",5
128,"ABMD",6
32,"ABMD",7
70,"ABMD",8
71,"ABMD",9
99,"ABMD",10
0,"ABMD",11
5,"ABMD",12
204,"ABMD",13
159,"ABMD",14
215,"ABMD",15
222,"ABMD",16
235,"ABMD",17
221,"ABMD",18
245,"ABMD",19
235,"ABMD",20
259,"ABMD",21
307,"ABMD",22
340,"ABMD",23
505,"ABMD",24
483,"ABMD",25
521,"ABMD",26
504,"ABMD",27
577,"ABMD",28
673,"ABMD",29
860,"ABMD",30
1000,"ABMD",31
966,"ABMD",32
976,"ABMD",33
960,"ABMD",34
991,"ABMD",35
960,"ABMD",36
940,"ABMD",37
780,"ABMD",38
764,"ABMD",39
801,"ABMD",40
828,"ABMD",41
704,"ABMD",42
770,"ABMD",43
743,"ABMD",44
785,"ABMD",45
680,"ABMD",46
639,"ABMD",47
684,"ABMD",48
681,"ABMD",49
671,"ABMD",50
636,"ABMD",51
632,"ABMD",52
732,"ABMD",53
749,"ABMD",54
767,"ABMD",55
804,"ABMD",56
814,"ABMD",57
749,"ABMD",58
698,"ABMD",59
602,"ABMD",60
630,"ABMD",61
687,"ABMD",62
715,"ABMD",63
742,"ABMD",64
349,"ACN",1
423,"ACN",2
416,"ACN",3
417,"ACN",4
385,"ACN",5
412,"ACN",6
381,"ACN",7
453,"ACN",8
522,"ACN",9
473,"ACN",10
294,"ACN",11
496,"ACN",12
425,"ACN",13
324,"ACN",14
249,"ACN",15
267,"ACN",16
389,"ACN",17
525,"ACN",18
662,"ACN",19
601,"ACN",20
823,"ACN",21
851,"ACN",22
701,"ACN",23
676,"ACN",24
677,"ACN",25
616,"ACN",26
637,"ACN",27
722,"ACN",28
730,"ACN",29
765,"ACN",30
715,"ACN",31
771,"ACN",32
790,"ACN",33
777,"ACN",34
923,"ACN",35
949,"ACN",36
982,"ACN",37
948,"ACN",38
948,"ACN",39
921,"ACN",40
1000,"ACN",41
987,"ACN",42
977,"ACN",43
911,"ACN",44
911,"ACN",45
834,"ACN",46
684,"ACN",47
681,"ACN",48
803,"ACN",49
861,"ACN",50
759,"ACN",51
696,"ACN",52
819,"ACN",53
771,"ACN",54
942,"ACN",55
985,"ACN",56
886,"ACN",57
679,"ACN",58
668,"ACN",59
646,"ACN",60
691,"ACN",61
682,"ACN",62
742,"ACN",63
0,"ACN",64
420,"ATVI",1
548,"ATVI",2
460,"ATVI",3
455,"ATVI",4
415,"ATVI",5
517,"ATVI",6
522,"ATVI",7
615,"ATVI",8
535,"ATVI",9
517,"ATVI",10
349,"ATVI",11
415,"ATVI",12
305,"ATVI",13
278,"ATVI",14
340,"ATVI",15
438,"ATVI",16
482,"ATVI",17
535,"ATVI",18
539,"ATVI",19
588,"ATVI",20
637,"ATVI",21
650,"ATVI",22
553,"ATVI",23
601,"ATVI",24
747,"ATVI",25
615,"ATVI",26
641,"ATVI",27
783,"ATVI",28
398,"ATVI",29
646,"ATVI",30
526,"ATVI",31
730,"ATVI",32
623,"ATVI",33
606,"ATVI",34
641,"ATVI",35
747,"ATVI",36
920,"ATVI",37
796,"ATVI",38
907,"ATVI",39
938,"ATVI",40
1000,"ATVI",41
792,"ATVI",42
663,"ATVI",43
415,"ATVI",44
504,"ATVI",45
398,"ATVI",46
358,"ATVI",47
499,"ATVI",48
548,"ATVI",49
469,"ATVI",50
314,"ATVI",51
305,"ATVI",52
451,"ATVI",53
473,"ATVI",54
548,"ATVI",55
486,"ATVI",56
327,"ATVI",57
172,"ATVI",58
26,"ATVI",59
0,"ATVI",60
128,"ATVI",61
110,"ATVI",62
243,"ATVI",63
340,"ATVI",64
207,"ADBE",1
310,"ADBE",2
277,"ADBE",3
388,"ADBE",4
207,"ADBE",5
296,"ADBE",6
379,"ADBE",7
495,"ADBE",8
606,"ADBE",9
567,"ADBE",10
473,"ADBE",11
622,"ADBE",12
539,"ADBE",13
443,"ADBE",14
504,"ADBE",15
458,"ADBE",16
532,"ADBE",17
489,"ADBE",18
572,"ADBE",19
541,"ADBE",20
574,"ADBE",21
578,"ADBE",22
497,"ADBE",23
711,"ADBE",24
1000,"ADBE",25
886,"ADBE",26
692,"ADBE",27
631,"ADBE",28
336,"ADBE",29
347,"ADBE",30
257,"ADBE",31
351,"ADBE",32
576,"ADBE",33
465,"ADBE",34
475,"ADBE",35
406,"ADBE",36
347,"ADBE",37
161,"ADBE",38
74,"ADBE",39
0,"ADBE",40
104,"ADBE",41
37,"ADBE",42
165,"ADBE",43
104,"ADBE",44
224,"ADBE",45
427,"ADBE",46
307,"ADBE",47
248,"ADBE",48
368,"ADBE",49
362,"ADBE",50
150,"ADBE",51
63,"ADBE",52
189,"ADBE",53
89,"ADBE",54
209,"ADBE",55
203,"ADBE",56
731,"ADBE",57
539,"ADBE",58
510,"ADBE",59
255,"ADBE",60
423,"ADBE",61
709,"ADBE",62
764,"ADBE",63
683,"ADBE",64
71,"AMD",1
47,"AMD",2
14,"AMD",3
19,"AMD",4
0,"AMD",5
143,"AMD",6
162,"AMD",7
153,"AMD",8
110,"AMD",9
90,"AMD",10
52,"AMD",11
71,"AMD",12
52,"AMD",13
105,"AMD",14
86,"AMD",15
81,"AMD",16
114,"AMD",17
153,"AMD",18
186,"AMD",19
167,"AMD",20
186,"AMD",21
253,"AMD",22
444,"AMD",23
535,"AMD",24
626,"AMD",25
631,"AMD",26
598,"AMD",27
736,"AMD",28
751,"AMD",29
794,"AMD",30
899,"AMD",31
942,"AMD",32
1000,"AMD",33
736,"AMD",34
851,"AMD",35
866,"AMD",36
827,"AMD",37
799,"AMD",38
822,"AMD",39
842,"AMD",40
842,"AMD",41
808,"AMD",42
837,"AMD",43
818,"AMD",44
799,"AMD",45
822,"AMD",46
775,"AMD",47
789,"AMD",48
775,"AMD",49
846,"AMD",50
799,"AMD",51
770,"AMD",52
794,"AMD",53
789,"AMD",54
842,"AMD",55
861,"AMD",56
851,"AMD",57
755,"AMD",58
818,"AMD",59
842,"AMD",60
889,"AMD",61
885,"AMD",62
856,"AMD",63
856,"AMD",64
428,"AAP",1
486,"AAP",2
402,"AAP",3
412,"AAP",4
264,"AAP",5
226,"AAP",6
0,"AAP",7
297,"AAP",8
507,"AAP",9
387,"AAP",10
184,"AAP",11
207,"AAP",12
131,"AAP",13
24,"AAP",14
144,"AAP",15
42,"AAP",16
217,"AAP",17
291,"AAP",18
506,"AAP",19
499,"AAP",20
508,"AAP",21
610,"AAP",22
664,"AAP",23
694,"AAP",24
690,"AAP",25
731,"AAP",26
811,"AAP",27
756,"AAP",28
709,"AAP",29
793,"AAP",30
742,"AAP",31
874,"AAP",32
907,"AAP",33
792,"AAP",34
879,"AAP",35
922,"AAP",36
1000,"AAP",37
837,"AAP",38
634,"AAP",39
552,"AAP",40
580,"AAP",41
407,"AAP",42
396,"AAP",43
331,"AAP",44
453,"AAP",45
387,"AAP",46
335,"AAP",47
533,"AAP",48
662,"AAP",49
579,"AAP",50
469,"AAP",51
429,"AAP",52
476,"AAP",53
445,"AAP",54
445,"AAP",55
587,"AAP",56
632,"AAP",57
492,"AAP",58
239,"AAP",59
178,"AAP",60
316,"AAP",61
122,"AAP",62
154,"AAP",63
290,"AAP",64
431,"AES",1
431,"AES",2
411,"AES",3
439,"AES",4
399,"AES",5
462,"AES",6
482,"AES",7
564,"AES",8
596,"AES",9
662,"AES",10
501,"AES",11
572,"AES",12
482,"AES",13
474,"AES",14
572,"AES",15
592,"AES",16
682,"AES",17
717,"AES",18
803,"AES",19
807,"AES",20
882,"AES",21
960,"AES",22
937,"AES",23
949,"AES",24
945,"AES",25
949,"AES",26
1000,"AES",27
976,"AES",28
709,"AES",29
745,"AES",30
627,"AES",31
674,"AES",32
654,"AES",33
568,"AES",34
619,"AES",35
596,"AES",36
623,"AES",37
560,"AES",38
584,"AES",39
490,"AES",40
396,"AES",41
376,"AES",42
352,"AES",43
309,"AES",44
345,"AES",45
341,"AES",46
258,"AES",47
341,"AES",48
431,"AES",49
333,"AES",50
352,"AES",51
301,"AES",52
384,"AES",53
372,"AES",54
329,"AES",55
298,"AES",56
105,"AES",57
7,"AES",58
27,"AES",59
0,"AES",60
101,"AES",61
196,"AES",62
215,"AES",63
227,"AES",64
0,"AET",1
171,"AET",2
182,"AET",3
198,"AET",4
144,"AET",5
188,"AET",6
280,"AET",7
330,"AET",8
385,"AET",9
392,"AET",10
256,"AET",11
380,"AET",12
259,"AET",13
160,"AET",14
311,"AET",15
235,"AET",16
282,"AET",17
411,"AET",18
401,"AET",19
413,"AET",20
337,"AET",21
451,"AET",22
523,"AET",23
532,"AET",24
590,"AET",25
562,"AET",26
596,"AET",27
621,"AET",28
634,"AET",29
599,"AET",30
612,"AET",31
625,"AET",32
664,"AET",33
